Kernel,C,Degree,Gamma,Coef0,Shrinking,Probability,Tol,MaxIter,Accuracy
sigmoid,4.284293622509483,3.3371026108351507,0.018516137700417174,0.8750623471340131,0.16773020775391967,0.3841476632154256,0.0033724611267309064,888.8138784553753,0.71875
sigmoid,5.982066505556213,3.5732340852580102,0.6104962939182034,0.037745180036163894,0.1935149634645531,0.4260177602253441,0.00021427706517604161,229.5651281949063,0.625
sigmoid,5.880806752071881,4.36822659216808,0.19985659830979016,0.4453570445273576,0.06833463001706253,0.6674545325281052,0.0035540109522023983,441.15844811424955,0.625
sigmoid,6.891759401128232,2.455909289864174,0.5777863350921882,0.245071897044153,0.859881278059901,0.8767815026717546,0.008339934949954305,410.026156684771,0.625
sigmoid,4.320084550227999,3.555452412574381,0.4287268264607581,0.19012999559238153,0.939941534535331,0.6510515583677586,0.008082689016612772,506.3012637074791,0.625
sigmoid,1.3198446691643615,3.7082693308353214,0.32010576997430307,0.9074622090196786,0.5610325638154504,0.47496391917285996,0.005718675111740206,730.2629955626982,0.625
sigmoid,1.599743567523694,2.7429389649759988,0.05866737406981352,0.3619821182810956,0.47685286583114894,0.3268047693777706,0.00948062999541127,724.0087782380884,0.65625
sigmoid,8.692886458371222,2.601086811152901,0.5716629696812816,0.27309617663809704,0.32375196008241247,0.7961843785511916,0.0011571709100150823,120.36243584684088,0.625
sigmoid,7.101278500239123,1.10840160384176,0.5632208295229489,0.51490823808483,0.6575876207047427,0.03104266800163158,0.002502168969462063,764.4446356031506,0.625
sigmoid,4.409235451083821,3.1289140916600804,0.9388900797469687,0.07216742006758947,0.8482263273340079,0.06353737904188561,0.009475988059126441,305.51089198554985,0.625
sigmoid,4.961600430863994,4.634561650275275,0.7347846608160801,0.9085094844419105,0.845539100415939,0.16200423390405105,0.004157007599252474,831.4960048185486,0.625
sigmoid,2.938201660280324,4.4299729392942515,0.43373548515502525,0.5618622697026857,0.2853109319327871,0.28727828024231794,0.006970817327379074,78.69099915791891,0.375
sigmoid,9.555152782964342,2.014450103067782,0.7034267501716535,0.5501474275880516,0.6490077340637271,0.061629093926618306,0.003758147452880318,148.57928466110747,0.625
sigmoid,4.56299651543963,2.9187512782676146,0.6065380688251496,0.07398244677620602,0.516746763881536,0.021469889231514494,0.004868184368198824,982.5293560821507,0.625
sigmoid,6.288897828324319,2.992131636450702,0.5730085862569828,0.8531734331218442,0.906935114047634,0.7964420339509085,0.003227287475735013,503.05196326519115,0.625
sigmoid,7.271530358782094,2.493151328601662,0.8036925033600365,0.6547559484131957,0.5719225102895,0.49187326955992816,0.009489445372728379,695.358623539617,0.625
sigmoid,6.437683920438752,2.5225595665412994,0.7821225841325607,0.6348911246127822,0.32641177113789055,0.3094909778314623,0.006732291528733024,872.5116002222662,0.625
sigmoid,2.9596637511069472,2.152396286486131,0.6973814788803627,0.0817140255333002,0.6262375343969241,0.5800634944716171,0.005351507619527803,503.1628206786567,0.625
sigmoid,9.61690759082092,4.853528673873708,0.6936511462265965,0.8106634087627085,0.94109751393948,0.7513834523770657,0.0034051857949844947,801.9123754791859,0.625
sigmoid,3.3117737255748776,1.2712326383335855,0.961712911501836,0.011921328044363078,0.10788422569526912,0.12163763566341879,0.005176483633765913,475.4521452747722,0.625
sigmoid,6.549863752303643,3.285781291582041,0.3345686506346644,0.8341173423255026,0.3327916032795297,0.18769271844401603,0.001210191675909313,701.1064230594394,0.625
sigmoid,6.838821439366493,2.7578967408058483,0.23103591600008463,0.5396516534703896,0.9122997231913024,0.39646472676633937,0.002718662382497803,843.8481733983233,0.625
sigmoid,6.408795921659237,1.6770942585717266,0.18289293270902338,0.7374816687081716,0.47835052792857613,0.08941565592040324,0.0008291524075821583,764.8918218220415,0.625
sigmoid,9.64111947709673,1.9294972090132747,0.8435751899629053,0.8351992446551524,0.2669022968052136,0.1084466488831709,0.006418807338466312,747.7743572522345,0.625
sigmoid,7.100751623850207,1.5159351260936695,0.49537484845142854,0.3436202707396958,0.1943989049435213,0.5211203330808213,0.003044110960098329,764.2280550416551,0.625
sigmoid,7.598026286843415,4.060973586122458,0.17683747099531957,0.4607004730067593,0.8874623407641304,0.7995815444838607,0.00298397163190599,685.243919899212,0.625
sigmoid,9.130337889836591,2.1766682293215367,0.031925950452137024,0.5856833809329224,0.5745000122544897,0.9494014975665149,0.0030035123756405385,665.0062939173215,0.65625
sigmoid,3.3646451011870964,4.9358628630514865,0.4311159652477637,0.4906719119581795,0.22171571038708582,0.49453558339156123,0.0029081624563956137,387.81867777571966,0.625
sigmoid,8.119814444373294,2.4808965159316427,0.4826157492011179,0.8928757952271612,0.4577592029670843,0.7134174329904619,0.009581229786748326,903.6041948643764,0.625
sigmoid,8.866033291731426,1.7736758973635078,0.8362208414424608,0.46253665229483,0.8053885185277446,0.6719564079640662,0.0001911697861273796,897.7259638850237,0.625
sigmoid,6.244172528454977,2.1434271023606626,0.15621627145021766,0.8070205346352243,0.3582180464142495,0.7823398472615478,0.005777127722936045,890.5673808073882,0.625
sigmoid,2.3563831968267794,3.746397137607801,0.7614243694684889,0.331314234773714,0.7994263100637666,0.6588990649011287,0.0018963792256918171,879.7388174464961,0.625
sigmoid,7.219075089339223,4.635113038042004,0.7845031984376485,0.9808596318006192,0.317729034170636,0.4550829068896304,0.006389005923221093,893.1060310698297,0.625
sigmoid,5.896324540199301,2.079623114508539,0.5848662337719888,0.0403580956649916,0.37637562136604996,0.06275181302663191,0.001212616895920944,65.834460974779,0.375
sigmoid,4.205705695071605,2.8889365665657563,0.0195523236785115,0.6748807191130032,0.007389096728895872,0.2509361896170623,0.004426153994078581,928.5858351952542,0.71875
sigmoid,8.520984204255408,1.5327524094065037,0.07002820351984135,0.9336373047981618,0.9148823229159433,0.8442387259511593,0.007905030757469005,834.867852470832,0.625
sigmoid,8.38012840118064,1.1592378804993646,0.17691908513666768,0.8177477243533732,0.9765970065258336,0.0009066702152890072,0.009993641032311672,44.53833587615365,0.390625
sigmoid,5.5997497918686605,1.5446970051422815,0.9115946136697168,0.1479855800997535,0.7223078056103569,0.5847623337664664,0.005996512849300179,917.8236035006587,0.625
sigmoid,7.15816852062586,2.739231007770302,0.07813026473974749,0.9783214358128636,0.05888517446850716,0.6541368688702399,0.0010810022776319545,78.83156283338842,0.546875
sigmoid,8.84229961113178,1.4541487702897715,0.2217079281621121,0.938004047029209,0.6281934267322344,0.9196502143793288,0.004740166881371714,990.6771452569112,0.625
sigmoid,7.919539293356385,4.902679196233191,0.7684939308832888,0.48776994635844295,0.7203947755349259,0.11207881367463868,0.0011755591012367107,637.4140228209666,0.625
sigmoid,1.5484849163066865,3.2934908188638805,0.5634156595329083,0.8624711223109971,0.9467695305002948,0.8453213754779645,0.0006471583587599731,698.7295842387213,0.625
sigmoid,0.49795864113306143,4.911984703864277,0.5345560172160091,0.0775591689820112,0.12126053579092888,0.6092635480064478,0.0038885078954417765,376.18935421936925,0.625
sigmoid,3.0311015189062847,1.6262906796458148,0.9730734711747594,0.6748280295121282,0.16526104868769964,0.10292077943567313,0.009898202749400476,42.11207641516635,0.375
sigmoid,2.657256923565155,3.712330066284843,0.37913148250116324,0.6869635268487368,0.08201221542892123,0.7453077801416582,0.00022039846104149883,298.7150878104409,0.625
sigmoid,4.116062600730136,1.2829519358105874,0.0872171024203362,0.3232187935067128,0.6996343827122788,0.9551013634912292,0.0018001211884790245,501.21537096267883,0.578125
sigmoid,3.6452177094934566,1.3097245833856164,0.19747144803826938,0.6810732651335574,0.5453234565890108,0.4709473700409176,0.008630108575573768,70.52571967345119,0.375
sigmoid,0.4157248077119091,2.1091899813552795,0.414672245492566,0.13813877203071356,0.35404171617038516,0.9905261929788567,0.009077119329329471,304.9619810833055,0.625
sigmoid,9.935539624759658,1.6182936100704555,0.8530415284878,0.29194479550538666,0.19604592789013897,0.12548660224745323,0.00023146105178740477,15.578371509490445,0.375
sigmoid,6.392119555075431,2.0937255362381593,0.5573307438557749,0.016503554685818655,0.5390210781857193,0.12191359110348843,0.007095070110343927,672.1806180459513,0.625
sigmoid,0.5567440845441674,2.480333759396851,0.0731154639694955,0.4632051998853415,0.6846575726665048,0.07725556984683157,0.005032184987220997,581.5870196511232,0.625
sigmoid,8.655014114479423,4.410299710934235,0.35830747083495695,0.47819410765504233,0.6911956485076903,0.6020821784621577,0.0030547607578164685,478.23151185156473,0.625
sigmoid,0.5840909200148978,4.036480247141516,0.8789230664763489,0.6990040625523832,0.18214451480516292,0.7978655385795237,0.0034318287996836527,607.9762428173694,0.625
sigmoid,4.049647193312985,2.308406243719711,0.6433401388332582,0.3356988729325273,0.7294714504460774,0.5258506475196314,0.005921151846452269,834.7514321591325,0.625
sigmoid,7.083572541836345,1.551793325580343,0.8609160833282101,0.5996424750000273,0.5345126066065917,0.275313903038908,0.006779006659809375,168.96219936000807,0.625
sigmoid,9.292111219253663,1.194818619683533,0.6134793354057417,0.14637945210609116,0.18268405752609596,0.7293538027731684,0.007834025933503437,573.9563879205009,0.625
sigmoid,0.7352492172797348,1.7114615445687904,0.08882080206420144,0.12919353382618182,0.9771578760724322,0.6478457833611274,0.004199611374756425,44.162292983807205,0.4375
sigmoid,1.6007225425411495,1.9775940455661063,0.7158382556208712,0.2955922702180872,0.9846520651362952,0.6113360712993412,0.0027598373022610936,622.2575381080907,0.625
sigmoid,6.2988530778360765,3.949000709951786,0.3620408452386978,0.3960827612142237,0.6922795034291777,0.27665705100010995,0.00210219242585527,828.9441647471439,0.625
sigmoid,7.632852035767515,1.947416331530282,0.7427503023954221,0.5185749169891279,0.7652530189711602,0.713031899327046,0.00537361399595763,117.42607169498784,0.625
sigmoid,5.378786598744479,3.264772710910669,0.07555513511422644,0.7592127925494697,0.49327489167426997,0.9560174218029903,0.006643036321566158,74.7392694878999,0.5625
sigmoid,3.7098305955127384,3.739960682820808,0.31147141192545175,0.35751531976787665,0.11847302895848733,0.33062175863382837,0.009760011844185363,102.20639648431614,0.625
sigmoid,8.506310145882713,1.2894796107708948,0.4387683552547823,0.6366457718486639,0.39271564452456664,0.6159224048281479,0.003729553436775719,894.3966254142223,0.625
sigmoid,1.8431346610903192,3.1544216765873405,0.6673039834346032,0.003045982464733088,0.40806821083710676,0.5860836015297796,0.0011525724690977653,207.69135696678742,0.625
sigmoid,5.371005409321915,3.4113736747611054,0.3968404170826458,0.8295824215613932,0.6046105844993753,0.25591532078631096,0.006868062895773629,24.40742169332609,0.375
sigmoid,3.350875568040711,4.0795406873671265,0.09182506400744762,0.20182836230606116,0.5070907005472876,0.6157777728371819,0.0005480232208317228,416.71112729803554,0.578125
sigmoid,2.1583312870725333,3.046446796795051,0.20647146255344093,0.17354848741668683,0.39485234841466754,0.08532098088986961,0.008826310263371938,749.7636065205452,0.625
sigmoid,9.519724220210602,1.8213348608958961,0.021551731134710272,0.31180893129815157,0.9972650714059084,0.07256003595906524,0.0030015820003726546,699.494641127397,0.65625
sigmoid,9.630478000525278,2.6497418946901097,0.32222043023576,0.7237166035429918,0.2670604629865784,0.9305614253986958,0.006451532987471166,671.3254351632921,0.625
sigmoid,0.3839913603643049,4.654707862064978,0.2004439695444307,0.5239700077281116,0.5820900819372642,0.9057354894665521,0.0006677192539176661,925.2011912754215,0.625
sigmoid,0.6065986179161608,4.105535405837378,0.7254689297594062,0.3778141350924772,0.011923887764890062,0.8979530964136843,1.3589094437359493e-05,891.6607525069728,0.625
sigmoid,6.456748814522713,4.533061999908297,0.312149220278422,0.7406418608211266,0.025033629442405725,0.19124060667248488,0.004716233619575594,884.0373867032631,0.625
sigmoid,9.250009282029717,1.2476555771896263,0.5402610052950331,0.6163957131810971,0.23686130465946242,0.8903814076279388,0.0054979727343991945,926.8031401586691,0.625
sigmoid,7.86730030745013,1.0,0.001,0.0,1.0,0.12764716082360666,0.01,716.909234257361,0.625
sigmoid,0.7745516746483936,1.0,1.0,1.0,0.0,0.0,0.01,929.7922261484356,0.625
sigmoid,7.145150844701706,3.337671123197408,0.34770565441822276,0.5365072093813728,0.6424962059547223,0.6929124606741537,0.003311517611447736,655.7705999661135,0.625
sigmoid,0.24971111678747548,2.5088563626980696,0.5335402368157685,0.39878026178442916,0.14045216066767785,0.03416512465155819,0.00821755613448,662.1762703601485,0.625
sigmoid,9.858500326442359,2.8382196599782548,0.28077591913091254,0.9111669592673842,0.2619480066765547,0.34098751840906893,0.005150105534707205,726.3830110125941,0.625
sigmoid,6.555531220563896,4.958051402239781,0.10006010905065274,0.09945015941668123,0.26513905041570074,0.161381691282366,0.007938350705041982,928.0023822759501,0.5625
sigmoid,0.4035928634581629,3.3426775634332384,0.025549821297742345,0.45467668783440907,0.7040452938101451,0.5524158328883644,0.0054486883103966564,715.3038944535805,0.625
sigmoid,3.7976485177080654,1.0244954702227065,0.26961879197710475,0.4636802824185179,0.42473349212208644,0.4596550710865641,0.006313335996055643,926.1063882251541,0.625
sigmoid,5.474435304387403,1.4137301574545589,0.1314889275685325,0.9777321170017504,0.17665799926894543,0.2853394349402103,0.003974595252424448,930.8225394164091,0.625
sigmoid,2.4541730507205246,4.377019074475054,0.1606823907243007,0.5468245400134625,0.4247194532109343,0.22556985432816712,0.005491466573286818,929.3752740484306,0.625
sigmoid,4.672151534676523,4.949315141880551,0.0971930494267594,0.46193399280411773,0.8303429468854409,0.7083281541199018,0.003820880521317888,888.9005296449419,0.59375
sigmoid,3.053435046111425,2.0120713585578023,0.4019080021140269,0.814902820674491,0.926353323454228,0.7297550846116972,0.002123877244532113,887.0253076638452,0.625
sigmoid,4.974581167383685,3.7335737229656125,0.9943372924984699,0.9786005658714564,0.10277402306120176,0.9965361692843531,0.0007043712842953877,721.3690192705842,0.625
sigmoid,6.36204243341688,4.65942313498782,0.7812218698988855,0.8144943586755521,0.5114073268918665,0.6057312981723934,0.006072825684663864,661.5495130942647,0.625
sigmoid,4.6951308794037105,2.2032181253965706,0.6962744853897669,0.14175841486286134,0.12361550393983922,0.011043293842311952,0.008331458010130972,666.8100927066309,0.625
sigmoid,8.592216449020782,4.6719793092569075,0.015372888628455483,0.49440597988508417,0.9573461548577678,0.9522341434014319,0.0020997653231778716,940.0913564747071,0.703125
sigmoid,8.072347729854636,1.2304306271482877,1.0,0.0,1.0,1.0,0.0037249512472960176,941.1162172557052,0.625
sigmoid,8.822496725427408,4.866079040215395,0.072857828445517,0.30450464355437534,0.1928213884730261,0.2764252816768217,0.003446825748084067,943.9945416567671,0.5625
sigmoid,8.68426130774844,3.8676261192827135,0.07626079208664084,0.5233433859558738,0.9113503871707818,0.32675826876502245,0.002331042990928591,937.4453223445469,0.5625
sigmoid,3.0679287637981956,2.0247207418868225,0.001,1.0,0.0,0.0,0.01,890.0318303307902,0.625
sigmoid,4.928835441587481,4.631785206372084,0.6266519825684994,0.6094534691816988,0.4480835334061327,0.86051949674547,0.006031238948296935,941.4199448603674,0.625
sigmoid,3.9180529477940724,1.1171399709873562,0.4870888382213314,0.5718436631942152,0.4820962541006265,0.7256153635058428,0.00020856860933927116,726.9120073010592,0.625
sigmoid,6.224434341686183,1.9196506440615053,0.025676024529497448,0.8457149413295747,0.30032660829965807,0.8311040963137233,0.004900406871757312,886.7849336806216,0.71875
sigmoid,8.817468577744743,1.0,0.001,1.0,0.0,0.0,1e-06,886.4906193776568,0.625
sigmoid,0.19931466502580278,1.84324725138505,0.6739590808309298,0.7802328443495891,0.5718019799709024,0.5435956719599002,0.008303494948983827,720.0538297328269,0.625
sigmoid,5.733829961078596,3.2861270899368633,0.9590875613233812,0.009613496758943296,0.2838563376113272,0.9650238952438095,0.009894070839710816,887.587181246846,0.625
sigmoid,9.679285101845057,1.1250108734275854,0.14705443312033833,0.22087557822194626,0.5025082607345921,0.7455347298741658,0.0019419796434505352,703.6672150586725,0.546875
sigmoid,6.721648146224895,1.0150812855256182,0.18073766785840323,0.5969752775252798,0.6839782209532883,0.19757201837410332,0.004189597189344466,882.6442875639464,0.625
sigmoid,9.8850820577876,1.7980472333007054,0.46902317079375844,0.8389485269612813,0.6750467905207964,0.9575670823253513,0.0034352944217720272,660.3590081655753,0.625
sigmoid,5.93257536670733,1.1303318212886486,0.3469968130952599,0.9494453480723689,0.7966860510892121,0.4884683111191601,0.0015948697153532925,887.8568835624246,0.625
sigmoid,8.703265230326053,4.667107274113539,0.5026795199240551,0.17470240288862404,0.7347722468206349,0.2736490633091505,0.0026625651200237336,666.6187773451669,0.625
sigmoid,4.599126727412896,3.847465027033652,0.4063944572416774,0.02681208750799402,0.42952446731604255,0.03766093333779219,0.007848098113242798,577.0783733661921,0.625
sigmoid,4.345097420696318,3.7654037573262458,1.0,1.0,1.0,0.017687403665907236,0.01,124.61483397629492,0.625
sigmoid,6.140468441550317,5.0,0.001,1.0,1.0,0.0,1e-06,571.0828060136172,0.625
sigmoid,10.0,5.0,0.001,1.0,0.0,1.0,0.01,940.4862427422288,0.625
sigmoid,6.585878017261362,2.0738532199014004,0.12045786741637632,0.5719373616575966,0.013287718632334133,0.5122463869634012,0.007180820989513667,885.0427499303329,0.59375
sigmoid,3.2315107920473474,1.4968964571346066,0.5709553515314518,0.8267444019302823,0.3798374649120636,0.8440067820903175,0.0001738804401029251,928.5967511354396,0.625
sigmoid,3.953678575881667,4.4791634707437336,0.26642620463873246,0.4327113844087167,0.9190707731902424,0.9369167267615457,0.005970179088989555,725.5547523881369,0.625
sigmoid,7.601520072698842,5.0,1.0,0.0,1.0,0.0,0.01,940.4256927578762,0.625
sigmoid,4.136867488990535,3.633149036211881,0.8440494731404157,0.5760680215021248,0.3714523828804347,0.02194056047233328,0.008973731904571718,926.5328039519234,0.625
sigmoid,6.969893625832269,2.7672901261445655,0.001,1.0,0.0,1.0,1e-06,887.5559037689803,0.625
sigmoid,5.673140551084092,1.7481868916934262,0.36583261917188986,0.34506721151643605,0.5767672922867731,0.04137717274345243,0.009642445824933482,928.151992929793,0.625
sigmoid,4.606408242987458,3.912757844360196,0.3028808720809457,0.2315223083331156,0.5970568190613049,0.4194454284430924,0.0008748009073454176,930.0761695823019,0.625
sigmoid,0.3231731494213827,4.475516258361072,0.11366723896851184,0.30644318120062264,0.18594567488195135,0.7618207464713634,0.009814783006225597,725.8777218785281,0.625
sigmoid,8.350321852871812,1.0437798453385345,0.6635642168515553,0.4178386872535095,0.43159008378698027,0.7465712137622246,0.008754415854183151,667.990702697708,0.625
sigmoid,4.343362284285192,3.2769867255399343,0.15286671314102793,0.9846880837598226,0.09871688982895033,0.4086830034938935,0.0026209418005371642,888.0327494191804,0.625
sigmoid,4.015429349479367,3.278560889701553,0.001,1.0,0.0,1.0,1e-06,928.2938646811253,0.625
sigmoid,3.836816245097374,2.9108898370899188,0.44792290605233553,0.6395682045842384,0.7823723832147123,0.18411554580189848,0.00479761844460123,928.0431738179807,0.625
sigmoid,5.06349510261688,3.030012537218782,0.09478348929297922,0.21334448661258842,0.2586265991504889,0.2564718020344451,0.0021654378929236045,889.1170623279551,0.578125
sigmoid,8.38934893890076,4.926592097608166,0.2717908747780073,0.48460791327573915,0.9947615784565608,0.30798752401047036,0.00700029693871105,616.8745621739437,0.625
sigmoid,9.823387500442907,1.712425393817269,0.10118550495360516,0.03220161088068585,0.6943421651611481,0.6984938592304211,0.006057486456327248,699.5961320160502,0.578125
sigmoid,5.756556813245316,4.963945627893125,0.3168237894228056,0.9770969987166662,0.5777865505878208,0.7052594953466468,0.004028946765629408,339.85673586308195,0.625
sigmoid,9.607661736464845,2.186307801064571,0.974047810345707,0.8693274691568919,0.4642102683064848,0.37168529176069276,0.006731405702435887,23.95735306496378,0.375
sigmoid,2.577734667361213,4.294372516421658,0.3373101834164837,0.5584152392942914,0.366667505045574,0.27482774994452663,0.007806845255406622,929.5852857931472,0.625
sigmoid,5.51378967711014,1.7483228496297936,0.023847149769325955,0.43789113079411035,0.10000681926223975,0.8241842260145346,0.009879910435888562,886.7350258154412,0.703125
sigmoid,4.420774171794781,2.5164489956429716,0.001,0.5815743981340908,0.0,0.0,0.0062175553993433315,929.1547675346915,0.625
sigmoid,4.668937131634689,3.134738722767601,0.4654167716670972,0.8730785122166866,0.04545701599788299,0.2916243138966287,0.002363062137429796,928.75304337053,0.625
sigmoid,6.477205104989637,2.5054916182553133,0.13902554556828162,0.9683936555377685,0.37538484638976866,0.12199042299687746,0.00371933250030677,886.299236678073,0.625
sigmoid,4.050606451615748,4.074138296050503,0.5585528891082067,0.7299516781626036,0.7650362198944414,0.3827561857383244,0.004643026836984829,889.067599220664,0.625
sigmoid,5.972088803985831,2.243810224380028,0.22324917428463767,0.14046369366064126,0.34595661270232325,0.6589256631312849,0.0033631113362470213,887.0845012857209,0.625
sigmoid,5.917062084778941,1.510151153008478,0.5267576377116788,0.444965613421225,0.4765143215949066,0.5907274281640496,0.007829706650770268,886.3803464709858,0.625
sigmoid,3.767952527761641,2.7503041155161525,0.5658874184287378,0.43936517219179794,0.33637709802654725,0.07848712031353211,0.007947053931018635,888.8171477761222,0.625
sigmoid,6.894221187628623,3.3360529771683853,0.36648492441699093,0.7256507847847395,0.6646658974711606,0.592282330661687,0.0014982075249323015,655.6974632204787,0.625
sigmoid,4.50488127897387,2.141289258451152,0.196140643205829,0.06102851062317438,0.29282412996258356,0.8511777331856285,0.001715712558860947,886.7584857838965,0.625
sigmoid,9.346419419393191,4.920864350528662,0.04393004610720911,0.38411172604105737,0.9978016130972667,0.8384293836012866,0.0031445723733748523,939.2201299387298,0.625
sigmoid,3.626625336028633,2.7076012360581694,0.7335596082013296,0.5286612226576944,0.3145434382473483,0.7405784043133725,0.0021807663330663664,928.8867135859764,0.625
sigmoid,6.176973376780259,1.1738195950534829,0.0703149514186431,0.8951406114371699,0.19711470942903997,0.31314058610337936,0.0036783276573100713,886.9090106451683,0.65625
sigmoid,8.359587172459392,4.4295545600328605,0.8203127389807797,0.938066089270878,0.38840219176389545,0.43943795397855046,0.008350731078779264,939.3582060000938,0.625
sigmoid,4.344080878463405,2.7803585416206187,0.16548945652616412,0.5486376044139013,0.12496337870682783,0.8342142357588669,0.00809637599749838,928.5505100184196,0.625
sigmoid,7.922664796255539,4.285711769723141,0.11830764859831619,0.1973364558207621,0.3291687460467566,0.8855837506551252,0.007893971438282526,939.8945353395436,0.578125
sigmoid,3.8666292256801853,3.7901005716320597,0.5404743451999074,0.20937458968388367,0.02854801108170535,0.1201140520195716,0.001604246707784921,888.791246200531,0.625
sigmoid,7.170357407426007,1.8798479790904197,0.4657736112498845,0.8187686567350885,0.135388878220989,0.862582215710408,0.008492164962833075,886.2844783275183,0.625
sigmoid,5.3328794982316365,1.3683527897608494,0.8710422472186026,0.968436837257704,0.2512731700458861,0.6404015528672485,0.002883360721620305,886.7886638906195,0.625
sigmoid,3.7982843622999987,3.193147468518114,0.001,0.5117967729360443,0.0,0.0,0.0020894808926600413,928.5296904467712,0.625
sigmoid,5.521881617542622,1.2782739436640242,0.11984131744678428,0.790400968493615,0.38135790281036575,0.9852660361273304,0.0015950504480062057,886.657685320573,0.625
sigmoid,8.714066749395837,4.980428747026453,0.4650331253063243,0.6217665106451725,0.9072895547832869,0.8864535448917797,0.0009763712564390751,939.447238272428,0.625
sigmoid,2.7133839435217415,2.1096684731807587,0.5836709244734722,0.20395811749405168,0.06634769748405434,0.38408794230384924,0.005366423201468389,512.4070337436594,0.625
sigmoid,4.232279551410046,2.618852375581608,0.001,0.964753396933355,0.0,0.12216796535735827,0.003655630856983619,928.3106624966983,0.625
sigmoid,6.082362437745948,3.4481630800956777,0.779250799406068,0.3346687180015412,0.9708214734422672,0.15550322293795127,0.0022320144999185172,378.4013988422215,0.625
sigmoid,5.182345149972338,1.88646617922076,0.2137595598725337,0.8875293295049284,0.2174892436980551,0.333499381701568,0.003401539800413987,887.3240399218788,0.625
sigmoid,5.68762210092201,4.168622792298909,0.44376356593760286,0.10107147895031687,0.9591180389080627,0.35046172084239613,0.008488213464298702,259.80465233912525,0.625
sigmoid,7.837678436378103,3.8818990302181695,0.5645465952798376,0.5042758019203949,0.7507145921268266,0.8021440198869154,0.0017138332342316869,685.3360713222326,0.625
sigmoid,6.153077050448338,1.6270373559307747,0.2801784687313199,0.5748116470681631,0.7521761793008837,0.8267805019709636,0.0070137541762452585,886.7204544020988,0.625
sigmoid,1.8988187868354622,2.2148095446102443,0.5864397013845399,0.48140342417819915,0.2896455853517439,0.5771247784627495,0.008255461248601256,723.8896783241963,0.625
sigmoid,6.588723494687839,2.003225127716776,0.39381115615173334,0.880917703982882,0.8986021486883006,0.30153706118608503,0.008459909080415213,886.669189047806,0.625
sigmoid,4.349126372123874,3.478834303256664,0.9525517013259823,0.715498393778577,0.3318564240447396,0.8524388283899961,0.007703610766028241,888.913562055179,0.625
sigmoid,5.332875159491892,2.421494150779342,0.13366050592362194,0.6053795184933398,0.6483561696183547,0.1883611726190395,1.2105297773191605e-06,886.6225580423725,0.625
sigmoid,3.474816647747136,1.7314268223336957,0.2308321414248925,0.21956944834658332,0.7931117502845807,0.026462395142534678,0.002023439421493684,708.9768571456201,0.625
sigmoid,9.51206742218491,3.0392245868198096,0.5231004939009601,0.4151996410118536,0.829389466350336,0.9349567712935561,0.0012166512045665295,375.4448453399122,0.625
sigmoid,8.4349790153138,2.209836350998196,0.7745472725621302,0.38772290598542647,0.3321837228111769,0.7906988511937931,0.0027277288769401425,580.1776853225543,0.625
sigmoid,5.643596637932074,4.3162055379199025,0.6585667454975778,0.06099266710409146,0.15152672561205027,0.5694988181473476,0.0004740219480012464,827.3263674226753,0.625
sigmoid,4.380592779659717,3.2418502759695267,0.4071266156167603,0.9531301751993219,0.3958571061938867,0.8707155902040412,0.008125343694489298,889.5067964308133,0.625
sigmoid,3.140849555341366,1.6624748521685104,0.8818180721974588,0.2365426116685596,0.29224928586249865,0.05861833107648218,0.0007239467684851232,824.009203529259,0.625
sigmoid,3.574294613497379,3.8159457265876835,0.374441124036482,0.7921873403285286,0.33900735833480766,0.8666533932322878,0.0037240003824091828,889.1184188943371,0.625
sigmoid,0.22791238588017507,4.208655037573681,0.3460889683731719,0.12756637528643555,0.9936097737154659,0.6163964974214973,0.003581346740756536,653.177281211732,0.625
sigmoid,7.871067579678692,2.3885703802273985,0.17981331708018386,0.5410291726897897,0.6673945238901433,0.8444385622392386,0.009202805087773649,848.4200082377912,0.625
sigmoid,3.6366406448834327,3.2493288367647417,0.0825593069817214,0.47720623946593366,0.5625892185431312,0.7371865197144085,0.0025470734572122086,888.9775588887153,0.609375
sigmoid,5.892077304127826,1.727348875129481,0.19442810179451195,0.8320595776809164,0.017287395747058176,0.7770580503101392,0.007272012361009058,887.1540164785445,0.625
sigmoid,5.952822596597325,1.6715860040338306,0.2873825311580826,0.9624723998884136,0.5540971872935896,0.5699303668985728,0.001658376714175869,885.8268912979972,0.625
sigmoid,7.280279231878422,1.5793825245911273,0.8039629737459058,0.7209594155618837,0.6997259597400748,0.087684402844034,0.007621729091589273,168.99758829563348,0.625
sigmoid,4.680630133507659,3.708037185659771,0.7582244318717302,0.4976392189416725,0.5157489053132687,0.6182504089872962,0.005142781760767063,224.39730555359142,0.625
sigmoid,7.117747029526828,1.9335238545745645,0.002743850142805504,0.7937704395060343,0.06682499007946863,0.4471152646854897,0.009452210774813194,886.7104953262022,0.625
sigmoid,4.993362053110297,2.3087770879839264,0.46721405547069683,0.5794504795440356,0.9837756499457991,0.9030507055624547,0.0025353307816301514,470.83763359248053,0.625
sigmoid,5.946442211416928,2.0287395152554053,0.001,0.676270461104228,0.08722390240923432,0.8825978416076653,0.009052449816866264,886.4856933774591,0.625
sigmoid,1.3047988202055876,1.451219508782879,0.96085051436183,0.41652363942982384,0.21444650392244025,0.28951322915036637,0.004933623352444777,52.519568727514105,0.375
